,County,County Precinct,aapi_mail_turnout_share,aapi_adv_turnout_share,aapi_mail_support_share,aapi_adv_support_share,black_mail_turnout_share,black_adv_turnout_share,black_mail_support_share,black_adv_support_share,hispanic_mail_turnout_share,hispanic_adv_turnout_share,hispanic_mail_support_share,hispanic_adv_support_share,native_american_mail_turnout_share,native_american_adv_turnout_share,native_american_mail_support_share,native_american_adv_support_share,other_mail_turnout_share,other_adv_turnout_share,other_mail_support_share,other_adv_support_share,white_mail_turnout_share,white_adv_turnout_share,white_mail_support_share,white_adv_support_share
559,Cobb,MR4C,0.03369986101623885,0.01800023835541774,0.62,0.62,0.1337563822004022,0.11894237242731673,0.89,0.89,0.011454502271916451,0.011771860779389872,0.62,0.62,0.0020533764404729394,0.001972475338790037,0.62,0.62,0.07357791345216755,0.07539894895988743,0.5,0.5,0.745457964618802,0.7739141041391981,0.5485004471028907,0.31361288407972554
560,Cobb,MR5A,0.01815662622864384,0.010064136079555782,0.62,0.62,0.4261420607485415,0.3932490531775495,0.89,0.89,0.029598097323905653,0.031566315235311886,0.62,0.62,0.0040068424198417074,0.003994261286355235,0.62,0.62,0.09759484407018085,0.10378531302355486,0.5,0.5,0.4245015292088864,0.4573409211976728,0.889706596670033,0.6205586375867591
561,Cobb,MR5B,0.03064242562895311,0.017276108645430735,0.62,0.62,0.4897900175687812,0.4597319132449699,0.89,0.89,0.030532486016621434,0.033121019858261304,0.62,0.62,0.004107582421104286,0.004164874635387739,0.62,0.62,0.13111917911157198,0.1418262713832141,0.5,0.5,0.31380830925296804,0.3438798122327362,1.0,0.8962270737856204
562,Cobb,MR6A,0.02372594962314396,0.013239525230816835,0.62,0.62,0.44682686758711243,0.41510696825977444,0.89,0.89,0.04636453126827794,0.0497798323382284,0.62,0.62,0.005433473252189798,0.005452795397407403,0.62,0.62,0.11665163861488868,0.12488415204554808,0.5,0.5,0.36099753965438713,0.3915367267282249,0.6947321735679746,0.7963766332301658
563,Cobb,MR6B,0.07597091363600265,0.0419204161150995,0.62,0.62,0.20367167864552904,0.18710302771691115,0.89,0.89,0.024619279668639048,0.026137998324790825,0.62,0.62,0.002201189148720989,0.0021843813497153457,0.62,0.62,0.08400362752720528,0.08892911169059226,0.5,0.5,0.609533311373903,0.6537250648028909,0.7260628341229205,0.5807259722684447
564,Cobb,MR7A,0.01927184603232975,0.003966425934448011,0.62,0.62,0.5405633454808038,0.7038247088038303,0.9,0.9,0.04915532796245162,0.019465491683096612,0.62,0.62,0.005035612676823907,0.0018638940028967254,0.62,0.62,0.12023623974120648,0.16457574008360074,0.8999999999999999,0.8999999999999999,0.26573762810638435,0.10630373949212764,0.7866726121799231,0.5547867110489234
565,Cobb,MS01,0.018548837287711235,0.009770160404253792,0.62,0.62,0.08883562273999271,0.07790118972464401,0.89,0.89,0.01935458220441066,0.019614965635783254,0.62,0.62,0.003595935014655585,0.0034063533622128894,0.62,0.62,0.07810443438302984,0.07892750456090251,0.5,0.5,0.7915605883702,0.8103798263122035,0.5017153344518607,0.21824354719028122
566,Cobb,MS02,0.034972934930520845,0.018792477649731406,0.62,0.62,0.16464075720337662,0.1472859275944545,0.89,0.89,0.035140567677120094,0.036331178357172034,0.62,0.62,0.0052020164383147945,0.005027088649861946,0.62,0.62,0.09143223145732757,0.09425816041647535,0.5,0.5,0.66861149229334,0.6983051673323047,0.6640400635311569,0.4065771830789201
567,Cobb,MT01,0.08205263724232985,0.04418277936410792,0.62,0.62,0.024650310854918263,0.02209809443547545,0.89,0.89,0.010641652376370568,0.011025246403079541,0.62,0.62,0.000843995898322577,0.0008173229333838441,0.62,0.62,0.07579047551086084,0.07829658095311028,0.5,0.5,0.8060209281171979,0.843579975910843,0.710463486819121,0.4560439671785126
568,Cobb,MT03,0.13275451720429804,0.07368085495439089,0.62,0.62,0.04987623873352046,0.046086208556685916,0.89,0.89,0.010367163571928076,0.011070928554600935,0.62,0.62,0.0029568512819045456,0.0029513974092946903,0.62,0.62,0.08325109911232974,0.08864678773118524,0.5,0.5,0.720794130096019,0.7775638227938424,0.6758814289252706,0.45513657164549665
569,Cobb,MT04,0.06124270605655559,0.03268759410756957,0.62,0.62,0.035170139996919626,0.0312517699270754,0.89,0.89,0.011015198117042255,0.011312006486443609,0.62,0.62,0.0013635587204846866,0.0013088663146092368,0.62,0.62,0.08228234449506734,0.08425640405419668,0.5,0.5,0.8089260526139305,0.8391833591101056,0.6995378112539173,0.41382967081559313
570,Cobb,NC01,0.05920277804642224,0.03254702382822863,0.62,0.62,0.23365166634615536,0.21385037456560696,0.89,0.89,0.030041702309413235,0.0317769698808709,0.62,0.62,0.003644943820171518,0.0036037353979185152,0.62,0.62,0.10078197025788731,0.10629668437013896,0.5,0.5,0.5726769392199502,0.611925211957236,0.52929529220148,0.45933112998046993
571,Cobb,NJ01,0.007037664024860766,0.013721013154802598,0.62,0.62,0.6890052044230457,0.5901850983496505,0.9,0.9,0.002775845789497003,0.010412900884444501,0.62,0.62,0.0009356545493003241,0.003280696424844702,0.62,0.62,0.24439446136306314,0.1707546244638364,0.8999999999999999,0.8999999999999999,0.05585116985023296,0.21164566672242116,0.4707455899922826,0.7376552552381421
572,Cobb,NP01,0.022985036949973957,0.012569815088120693,0.62,0.62,0.3196867495948267,0.29105847902616133,0.89,0.89,0.05264211638255424,0.05539056205464347,0.62,0.62,0.003303725249346144,0.0032492300887175213,0.62,0.62,0.1086521345612125,0.11399600283239647,0.5,0.5,0.4927302372620864,0.5237359109099606,0.6742342071500036,0.6020930496794463
573,Cobb,NS01,0.02282144800585811,0.012100243552709356,0.62,0.62,0.11661896954136569,0.10294186964731637,0.89,0.89,0.026458657015762527,0.02699214884351845,0.62,0.62,0.004328057498843051,0.004127022133625167,0.62,0.62,0.09653553823435598,0.09819871742477454,0.5,0.5,0.7332373297038147,0.755639998398056,0.6162703541072705,0.4688590686378086
574,Cobb,OK01,0.05154370936284057,0.028305322341916742,0.62,0.62,0.25326017839009746,0.2315428000094637,0.89,0.89,0.018240914881989992,0.019273376292367944,0.62,0.62,0.0038075671615945316,0.003760389827245052,0.62,0.62,0.09958774495714552,0.10492186747671299,0.5,0.5,0.5735598852463321,0.6121962440522936,0.6840710355595941,0.6375438058035933
575,Cobb,OR01,0.03752360275927584,0.020220285006151247,0.62,0.62,0.17915128812297226,0.1607217361341002,0.89,0.89,0.014501331308287254,0.015035205425601857,0.62,0.62,0.0014056892339124162,0.0013622754266319457,0.62,0.62,0.08226416396765474,0.08504741334670007,0.5,0.5,0.6851539246078975,0.7176130846608146,0.41078039573719977,0.3398834993287
576,Cobb,OR02,0.032787743561331864,0.018494504578043407,0.62,0.62,0.48487671871368704,0.4553385721198594,0.89,0.89,0.05601967178937238,0.0607981662740791,0.62,0.62,0.00414543486619367,0.004205272365608803,0.62,0.62,0.11883923043182983,0.12860524501460543,0.5,0.5,0.30333120063758523,0.33255823964780395,0.5462512657183284,0.7962854381189928
577,Cobb,OR03,0.02197528350897638,0.012276976011576386,0.62,0.62,0.4596466492799038,0.427516573826476,0.89,0.89,0.07504469623391273,0.08066695672390083,0.62,0.62,0.003740139055170605,0.0037578334746581807,0.62,0.62,0.1109605338253525,0.11893047020929305,0.5,0.5,0.328632698096684,0.35685118975409535,0.8019252476399822,0.723602431551703
578,Cobb,OR04,0.02787348698590098,0.015673224783455,0.62,0.62,0.48341876495053987,0.4525457608500911,0.89,0.89,0.05476584207707517,0.059250985441396835,0.62,0.62,0.0035570489885659636,0.0035970772703316544,0.62,0.62,0.10199435107535564,0.11002993510616327,0.5,0.5,0.32839050592256225,0.358903016548562,0.8056286303514386,0.645205507129598
579,Cobb,OR05,0.024537976938850244,0.013545848816872158,0.62,0.62,0.38012284808121194,0.34935211890456785,0.89,0.89,0.020469230339823695,0.02174141128442124,0.62,0.62,0.002724055578047989,0.0027044334281549755,0.62,0.62,0.089258242446134,0.09453300844957846,0.5,0.5,0.4828876466159321,0.5181231791164053,0.7367362707111719,0.5622836321193762
580,Cobb,PE01,0.010497622278006777,0.0020383752285949813,0.62,0.62,0.6225254083690003,0.7647018776201293,0.9,0.9,0.05292000477850725,0.019771144668176813,0.62,0.62,0.002831445635172211,0.0009887677191465606,0.62,0.62,0.10398847574821492,0.13428663849233619,0.8999999999999999,0.8999999999999999,0.20723704319109856,0.07821319627161626,0.615470498720815,0.5914080853670173
581,Cobb,PF01,0.04045065818012892,0.02163638092543971,0.62,0.62,0.11647918644884968,0.10372400847294899,0.89,0.89,0.033609913720002486,0.03458957073703137,0.62,0.62,0.0027276138469928854,0.002623824445828267,0.62,0.62,0.09497314792721534,0.09746025369307577,0.5,0.5,0.7117594798768107,0.7399659617256757,0.6303212413018844,0.5146705499670563
582,Cobb,PM01,0.043967698089834875,0.02357123634742429,0.62,0.62,0.12270926496244772,0.10952113230269112,0.89,0.89,0.01636701428199238,0.016882503302324943,0.62,0.62,0.0014714851627788377,0.0014187222571519097,0.62,0.62,0.08381616293271717,0.08620730862718749,0.5,0.5,0.7316683745702292,0.7623990971632203,0.4658720704565859,0.26534198999718456
583,Cobb,PM02,0.048880812540841166,0.02610879287704701,0.62,0.62,0.08200528583910188,0.07292260258056062,0.89,0.89,0.011754043111342932,0.01207965147391044,0.62,0.62,0.0016480322834914734,0.0015830949094013205,0.62,0.62,0.07950411714598488,0.08147149275710526,0.5,0.5,0.7762077090792375,0.8058343654019755,0.5301700732852225,0.24947945191767115
584,Cobb,PO01,0.051387271702850165,0.027400186244395375,0.62,0.62,0.06039464138532085,0.05361277639115253,0.89,0.89,0.01620402640134499,0.01662415750356451,0.62,0.62,0.0030292848601396255,0.002904898282738193,0.62,0.62,0.08486121642221271,0.08681102522076842,0.5,0.5,0.7841235592281316,0.8126469563573809,0.6029026381878034,0.4155281952918072
585,Cobb,PP01,0.08390258587698553,0.04555839161981719,0.62,0.62,0.07243846506405033,0.06548385129841663,0.89,0.89,0.016140396368857408,0.01686265604299536,0.62,0.62,0.002263042089624125,0.0022099300628256927,0.62,0.62,0.07916710208441852,0.0824717980799373,0.5,0.5,0.7460884085160641,0.7874133728960078,0.5782786011973398,0.4501633052332253
586,Cobb,PR01,0.047385379263759686,0.025500652830041364,0.62,0.62,0.13407452835002015,0.12012271859746115,0.89,0.89,0.029757817191926893,0.030812487297470534,0.62,0.62,0.0032094909453690974,0.0031062467636950807,0.62,0.62,0.09177979210297382,0.09475926540800778,0.5,0.5,0.6937929921459504,0.7256986291033239,0.4153253552084307,0.43376738946188814
587,Cobb,PS1A,0.017251992306611584,0.009738488451196648,0.62,0.62,0.5467556409012193,0.5138276929385897,0.89,0.89,0.022223954859483176,0.02413750586833142,0.62,0.62,0.003877709718523588,0.003936592438405799,0.62,0.62,0.09571733219272359,0.10365984647737504,0.5,0.5,0.31417337002143875,0.3446998738261015,0.7448065487740867,0.7168738821196676
588,Cobb,PS2A,0.009316524562514077,0.002733469351366332,0.62,0.62,0.60406062844631,0.7081303009694677,0.895,0.895,0.04449132563840361,0.0251162252775535,0.62,0.62,0.0037020061866408203,0.0019533959220521067,0.62,0.62,0.10056780924091159,0.12642146137585825,0.7,0.7,0.23786170592521982,0.1356451471037021,0.7846807148673187,0.8031321665348504
589,Cobb,PS3A,0.012366149057042905,0.0069842106066213905,0.62,0.62,0.5648261866393698,0.5310918173265715,0.89,0.89,0.028130983098869865,0.03056937137422465,0.62,0.62,0.004548312921490188,0.0046198305582746,0.62,0.62,0.10762353476991059,0.11661590304293332,0.5,0.5,0.2825048335133166,0.3101188670913745,0.6641428812175825,0.7476176390045419
590,Cobb,PT01,0.02588316747501792,0.013801169775519345,0.62,0.62,0.14661944444784447,0.13015533744584853,0.89,0.89,0.020169542345857678,0.020692514507273628,0.62,0.62,0.0019312951695288948,0.0018519957737837616,0.62,0.62,0.08924041781989796,0.09129095471285922,0.5,0.5,0.7161561327418531,0.7422080277847155,0.5830954493547285,0.5122028338793027
591,Cobb,RM01,0.07383452778763486,0.03997426306288929,0.62,0.62,0.08619912966703637,0.07769548503715216,0.89,0.89,0.02090741006621916,0.02177910106058024,0.62,0.62,0.002753203467789278,0.0026807241908102766,0.62,0.62,0.08303726216811168,0.08625050846372172,0.5,0.5,0.7332684668432088,0.7716199181848463,0.6299768458359709,0.4642608292657654
592,Cobb,RS01,0.004550426468048541,0.00039175553501649273,0.62,0.62,0.7418879943603414,0.8506425414119893,0.915,0.915,0.03978726018034583,0.006590613181437482,0.62,0.62,0.00517789424919469,0.0008016948205746924,0.62,0.62,0.10495743404251397,0.12423113591398093,0.915,0.915,0.10363899069955562,0.017342259137001152,0.9785266756883165,1.0
593,Cobb,RW01,0.047526034389182605,0.025208797476579517,0.62,0.62,0.040042327812368377,0.03535996324590327,0.89,0.89,0.014460785950445478,0.014758125437953582,0.62,0.62,0.0011963287694184781,0.001141205770951671,0.62,0.62,0.07523880061957819,0.0765649658448152,0.5,0.5,0.8215357224590069,0.8469669422237969,0.6845545312663219,0.47878854339219107
594,Cobb,RW02,0.10927790910059004,0.0597411670681872,0.62,0.62,0.03205559049727392,0.02917541512062916,0.89,0.89,0.01216837630242506,0.012799491189217029,0.62,0.62,0.0010928126462902332,0.0010744343859217405,0.62,0.62,0.08003170501279694,0.08394040745960205,0.5,0.5,0.7653736064406239,0.8132690847764429,0.640734226989754,0.475146942884469
595,Cobb,SA01,0.09211723807411767,0.050366677728187044,0.62,0.62,0.0881992428169755,0.08028588342808447,0.89,0.89,0.023526645320928626,0.024750338926164447,0.62,0.62,0.003038245676817054,0.0029875703902828847,0.62,0.62,0.0916507574413477,0.0961404461794914,0.5,0.5,0.7014678706698135,0.7454690833477897,0.6278152797897487,0.5268260637534399
596,Cobb,SF01,0.058921090241909425,0.03151716356256119,0.62,0.62,0.05762396695917168,0.051315839841468605,0.89,0.89,0.015004891782431543,0.015442868284941132,0.62,0.62,0.0020669238402536375,0.001988353906770673,0.62,0.62,0.07568517788874664,0.07767027903013277,0.5,0.5,0.7906979492874872,0.8220654953741257,0.6586096627834402,0.4877382087769629
597,Cobb,SI01,0.10783412893487765,0.05907749148539899,0.62,0.62,0.0501750106147352,0.04576413116558152,0.89,0.89,0.01106583451642644,0.011664569937507677,0.62,0.62,0.0030810697180016014,0.0030357094207255166,0.62,0.62,0.07736260487584139,0.08131385934038132,0.5,0.5,0.7504813513401177,0.799144238650405,0.6487410113708214,0.5096135467508213
598,Cobb,SM01,0.20742609838067638,0.12011430379095739,0.62,0.62,0.06449854401075263,0.062180352219274156,0.89,0.89,0.014484039643395386,0.01613763108545358,0.62,0.62,0.0019607768640909204,0.0020419841409301948,0.62,0.62,0.09786800511435362,0.10872758550783188,0.5,0.5,0.6137625359867311,0.6907981432555529,0.7054420702452024,0.48717559427806884
599,Cobb,SM03,0.03594033876216631,0.019655809594409115,0.62,0.62,0.27755040226964195,0.25271008171823267,0.89,0.89,0.027315947441473167,0.028743773827692765,0.62,0.62,0.004483438209781607,0.004409738333968641,0.62,0.62,0.10680650189468781,0.112066069331922,0.5,0.5,0.5479033714222492,0.5824145271937748,0.48698725595122383,0.5677784058229334
600,Cobb,SN1A,0.03492107927349177,0.019588973841022428,0.62,0.62,0.443229165544566,0.4139275146834714,0.89,0.89,0.03420968262673368,0.03692256146790307,0.62,0.62,0.004244027589864192,0.004281491521012099,0.62,0.62,0.12514745165384009,0.13468329019360809,0.5,0.5,0.3582485933115042,0.39059616829298294,0.7682869668465491,0.8433350374343073
601,Cobb,SN2A,0.03372955258305094,0.018792894202317934,0.62,0.62,0.40504762561244423,0.37571723364926,0.89,0.89,0.028534122809960177,0.03058907630855839,0.62,0.62,0.004368522532883515,0.004377342508608836,0.62,0.62,0.11521181814847033,0.12315379427455744,0.5,0.5,0.4131083583131908,0.4473696590566975,0.8814131833790934,0.8367635761230754
602,Cobb,SN3A,0.032138251028680544,0.01771511197908302,0.62,0.62,0.34196993715595647,0.31382065802167614,0.89,0.89,0.024087493915084312,0.025546536560251406,0.62,0.62,0.004063317931701097,0.004028054417188643,0.62,0.62,0.10933645011540642,0.11562568283785526,0.5,0.5,0.48840454985317117,0.5232639561839456,0.8034716052196422,0.6971054671675184
603,Cobb,SN3B,0.03587225307920121,0.019499364552796262,0.62,0.62,0.239197624387935,0.21646645399182038,0.89,0.89,0.022927521410351797,0.02397936398279962,0.62,0.62,0.004186538743998231,0.004092698757570289,0.62,0.62,0.09520401789801897,0.0992852558219633,0.5,0.5,0.6026120444804948,0.6366768628930504,0.7315572441065127,0.6409466932077977
604,Cobb,SN4A,0.03771524251477496,0.02051931045501835,0.62,0.62,0.24077937146257022,0.21809066213480627,0.89,0.89,0.015035667746063887,0.01573936932682709,0.62,0.62,0.003212416437185932,0.003143189450590032,0.62,0.62,0.08494043326937419,0.08866005729476613,0.5,0.5,0.6183168685700308,0.6538474113379921,0.5586055731801794,0.6001639520238584
605,Cobb,SN5A,0.0368872774830437,0.02040948476331065,0.62,0.62,0.34797374646063906,0.3205338162984606,0.89,0.89,0.0538897988202148,0.0573694582853324,0.62,0.62,0.004805074725725191,0.004781326987284083,0.62,0.62,0.1079350274190054,0.11457385414677927,0.5,0.5,0.44850907509137183,0.482332059518833,0.7195833398046673,0.7342003520673933
606,Cobb,SN6A,0.052767227588688966,0.028976413953712366,0.62,0.62,0.24977760274611824,0.22835251047797417,0.89,0.89,0.013790521043069569,0.014570678785691113,0.62,0.62,0.0029757725417454434,0.002938819776221655,0.62,0.62,0.09854532478354674,0.10382072651888409,0.5,0.5,0.5821435512968309,0.6213408504875165,0.6077929997527616,0.6074463167831087
607,Cobb,SN7A,0.07200501498835879,0.04083428187804361,0.62,0.62,0.39070294911308295,0.36887634287694826,0.89,0.89,0.013322823414368898,0.01453708056184607,0.62,0.62,0.00395069295217572,0.004029288051293625,0.62,0.62,0.10310659794220599,0.1121802264968856,0.5,0.5,0.4169119215898077,0.4595427801349829,0.8145993359791108,0.8286461271296128
608,Cobb,SO01,0.04977036845805245,0.02652104211553315,0.62,0.62,0.0622799043905803,0.05525093137144632,0.89,0.89,0.012615982780405278,0.012934795449326176,0.62,0.62,0.003518437307701913,0.0033718046668557385,0.62,0.62,0.07680589049653654,0.07852029743488617,0.5,0.5,0.7950094165667235,0.8234011289619525,0.47627147098961575,0.4834438531403889
609,Cobb,SO02,0.06593897077759427,0.03602045491031371,0.62,0.62,0.16952708374809644,0.15417645560419968,0.89,0.89,0.017017861135354733,0.017886721833995,0.62,0.62,0.004615543730225981,0.004534430610514619,0.62,0.62,0.1020088625162359,0.10690859253692978,0.5,0.5,0.6408916780924927,0.6804733445040474,0.6841288142412926,0.543160863795724
610,Cobb,SO03,0.06355003339684578,0.03415082891598299,0.62,0.62,0.07163868635110955,0.06409217601843913,0.89,0.89,0.011521730325900006,0.011913021366089585,0.62,0.62,0.0015871183502608967,0.0015338667751123036,0.62,0.62,0.09521683038385576,0.09816730415737251,0.5,0.5,0.7564856011920279,0.7901428027670037,0.7073954837651291,0.45505845786892946
611,Cobb,SW01,0.009712853277127757,0.005396004550131577,0.62,0.62,0.469845458743168,0.43456270276605186,0.89,0.89,0.024746079945973276,0.026451520345364438,0.62,0.62,0.004366292875388999,0.0043624574421590205,0.62,0.62,0.09397818372659365,0.10016597073126544,0.5,0.5,0.39735113143174833,0.4290613441650277,0.159577722587861,0.485493266729341
612,Cobb,SW02,0.01366709738410573,0.007742777536624234,0.62,0.62,0.5794223656384411,0.5464968767038851,0.89,0.89,0.03927471344430254,0.04281069376468339,0.62,0.62,0.004076224316125335,0.0041530908246616574,0.62,0.62,0.10754161398369919,0.11688659850276324,0.5,0.5,0.2560179852333262,0.28190996266738255,0.8400498972829461,0.8090864335874313
613,Cobb,TM01,0.042937684704213344,0.0240218271431905,0.62,0.62,0.39975015372581235,0.37232996649973155,0.89,0.89,0.029416018771076954,0.031664312081936735,0.62,0.62,0.004244269520619386,0.0042703476331751354,0.62,0.62,0.12107811965587026,0.12995732417889816,0.5,0.5,0.4025737536224077,0.43775622246306795,0.8669229892204308,0.7142503595161035
614,Cobb,TR01,0.07422607159527486,0.039840949909564875,0.62,0.62,0.030089053451762108,0.026887701068105545,0.89,0.89,0.01407204773765016,0.014532798648466351,0.62,0.62,0.0007082705171518167,0.0006836994545618452,0.62,0.62,0.07101238115541504,0.07312652933174986,0.5,0.5,0.8098921755427461,0.8449283215875515,0.7103019854775863,0.5120224253306656
615,Cobb,VA01,0.019473312434319854,0.010296295318254899,0.62,0.62,0.11363324607273885,0.10002729133285405,0.89,0.89,0.012960816614893761,0.01318536852898919,0.62,0.62,0.0021884965961139883,0.00208103744726702,0.62,0.62,0.06892722628982849,0.06991971332317931,0.5,0.5,0.7828169019921049,0.8044902940494554,0.5257477449494161,0.2605795953613153
616,Cobb,VG01,0.03422040923185704,0.018752085659961046,0.62,0.62,0.29632378869833176,0.27033534674328435,0.89,0.89,0.022126078710792446,0.023328541132570747,0.62,0.62,0.004825789952336423,0.004755822697800187,0.62,0.62,0.10837474531529431,0.11393578455825414,0.5,0.5,0.5341291880913881,0.5688924192081297,0.743583575198221,0.7078989719472529
617,Cobb,VG02,0.0372942841804767,0.020578444438009248,0.62,0.62,0.33084811126318275,0.303928105774052,0.89,0.89,0.016230528261357395,0.017231443894015982,0.62,0.62,0.0053523981044073625,0.0053114309026120205,0.62,0.62,0.11232782365123718,0.11891189201232086,0.5,0.5,0.4979468545393388,0.5340386829789898,0.6621018988231567,0.623585359818403
618,Cobb,VG03,0.039816507019392176,0.022035957061282436,0.62,0.62,0.34395937323452463,0.3169186849885638,0.89,0.89,0.014425729341886176,0.015361205084337333,0.62,0.62,0.0026429018048536464,0.0026305262985807593,0.62,0.62,0.10451142955284898,0.11096863032890732,0.5,0.5,0.4946440590464944,0.5320849962383282,0.7260153609231317,0.6530754242003295
619,Cobb,VG04,0.02344442085719736,0.012611445342395783,0.62,0.62,0.2145366547125941,0.1921315977552226,0.89,0.89,0.009060305759075779,0.00937749746746829,0.62,0.62,0.0034581582606797176,0.0033455157499602765,0.62,0.62,0.0818347003809031,0.08445600373273364,0.5,0.5,0.6676657600295498,0.6980779399522193,0.4521193897806625,0.4284045845040475
620,Cobb,WG02,0.046269722181054865,0.025334411707759866,0.62,0.62,0.250725197554382,0.22855138171565115,0.89,0.89,0.02758292926369279,0.02905849156030242,0.62,0.62,0.004231910916597731,0.004167190076378352,0.62,0.62,0.10238505681459248,0.10755192444224318,0.5,0.5,0.5688051832696803,0.6053366004976649,0.6272932080258923,0.49925823052745155
621,Cobb,WL01,0.052612826746155805,0.02801802199968697,0.62,0.62,0.04923948122039188,0.04365472347404436,0.89,0.89,0.010628455061362648,0.010890171647265934,0.62,0.62,0.0022173229253033074,0.0021235751978307934,0.62,0.62,0.07671098887954847,0.0783738344649712,0.5,0.5,0.808590925167238,0.8369396732162007,0.608088525805967,0.471133418053506
622,Coffee,1,0.007554657982275691,0.004096143675036414,0.62,0.62,0.3230481396764568,0.29160808117837594,0.89,0.89,0.0201241446538379,0.020994065730325945,0.62,0.62,0.0017397446850712706,0.0016964409736741,0.62,0.62,0.05866369651928453,0.06102355116763317,0.5,0.5,0.5888696164830738,0.6205817172749544,0.46416055425612834,0.0058638840314469065
623,Coffee,2,0.001667093655245663,0.0008818228689184603,0.62,0.62,0.17908446845269876,0.15770708989882115,0.89,0.89,0.013744282184132164,0.013988210859631856,0.62,0.62,0.0011241319530656795,0.0010693786582571224,0.62,0.62,0.048145635897691115,0.048859156375559536,0.5,0.5,0.7562343878571666,0.7774943413388118,0.29482480636111336,0.022307410261094215
624,Coffee,3,,,,,0.23360630818096867,0.2071315226237046,0.89,0.89,0.00523890471843771,0.005368450375263998,0.62,0.62,,,,,0.03137993839285235,0.032063391606316556,0.5,0.5,0.7297748487077412,0.7554366353947148,0.5113252344306533,0.0
625,Coffee,4,0.006631117661953566,0.0035237904489315115,0.62,0.62,0.193772247254663,0.17143001096066268,0.89,0.89,0.015742021268266876,0.01609542998312756,0.62,0.62,0.0009581582583495407,0.0009157004934431252,0.62,0.62,0.044169725331844996,0.045031427734788125,0.5,0.5,0.7387267302249221,0.763003640379047,0.6375732916515824,0.02975902078527226
626,Coffee,5,0.004144717706235006,0.0012910167444060304,0.62,0.62,0.17716788874565031,0.09187426239661146,0.88,0.88,0.017819615186769572,0.010679575448106302,0.62,0.62,0.0018340939016544572,0.0010274278802969424,0.62,0.62,0.06236246094674457,0.03726729246328808,0.4,0.4,0.736671223512946,0.8578604250672912,0.48861390669167537,0.07281687443727206
627,Coffee,6,0.001142951398118965,0.0005912572575228521,0.62,0.62,0.02967170063553907,0.025554247512085123,0.89,0.89,0.007067260358648186,0.007034262334901583,0.62,0.62,0.0011560491968016838,0.0010755185338582522,0.62,0.62,0.03628406098159087,0.036010760031514294,0.5,0.5,0.9246779774293011,0.9297339543301179,0.25452899886397773,0.00524569872998899
628,Colquitt,1,0.0009522422153227484,0.0005436759010005931,0.62,0.62,0.67683780893955,0.6433528063508788,0.89,0.89,0.02183481535690219,0.02398617091719423,0.62,0.62,0.0019263091151491601,0.0019779326190025575,0.62,0.62,0.07347525604306157,0.08048249625481979,0.5,0.5,0.22497356833001453,0.24965691795710412,1.0,0.17899319279123213
629,Colquitt,10,0.005420165099525029,0.002939845998434572,0.62,0.62,0.3347944760415881,0.30231680280208517,0.89,0.89,0.006284013586706973,0.006557947401728145,0.62,0.62,,,,,0.054966233696932806,0.057197325673895606,0.5,0.5,0.5985351115752471,0.6309880781238566,0.001046792427499777,0.0
630,Colquitt,11,0.0011026693268331264,0.0005784134803686485,0.62,0.62,0.12338773283025442,0.10775490128933625,0.89,0.89,0.025994320785318752,0.026235559747733325,0.62,0.62,0.0011153055079342988,0.0010521552343835609,0.62,0.62,0.04667369194431078,0.04697133952106199,0.5,0.5,0.8017262796053485,0.8174076307271162,0.16847487437388142,0.028961096395413704
631,Colquitt,12,0.015319886252183017,0.008004766971376016,0.62,0.62,0.04862326748974328,0.04229696733712578,0.89,0.89,0.007535190501604749,0.007575409908098711,0.62,0.62,0.002113015426482321,0.0019855859066862853,0.62,0.62,0.05342416422452487,0.053554820440963685,0.5,0.5,0.8729844761054617,0.8865824494357496,0.029375211682586385,0.037653766005875236
632,Colquitt,13,,,,,0.009446167659522569,0.008105085776163402,0.89,0.89,0.003058465462561197,0.0030328599620169272,0.62,0.62,,,,,0.02617080776283698,0.02587705412489594,0.5,0.5,0.9613245591150791,0.9629850001369237,0.32241409907748825,0.0559893876864722
633,Colquitt,14,0.01183627262749333,0.00620610199585498,0.62,0.62,0.08227286994220258,0.07181787207781416,0.89,0.89,0.03524850316137464,0.03556013300118173,0.62,0.62,0.0010563451691815804,0.0009960993590547881,0.62,0.62,0.059862696869868025,0.06021821879711855,0.5,0.5,0.8097233122298799,0.8252015747689757,0.2653059212133048,0.025245320853129787
634,Colquitt,15,0.013828320783647742,0.007322173731702186,0.62,0.62,0.1409303356197839,0.12423587027972409,0.89,0.89,0.04891886812288109,0.04983858823707549,0.62,0.62,0.0010759067850641662,0.0010245616381775525,0.62,0.62,0.06542683762621947,0.06646518086281172,0.5,0.5,0.7298197310624036,0.751113625250509,0.051495429904100845,0.040503876570911916
635,Colquitt,16,0.010208755615351024,0.005326888669302659,0.62,0.62,0.057117541031724006,0.04961834243335384,0.89,0.89,0.01874000758330703,0.018814354527647913,0.62,0.62,,,,,0.05063851466901457,0.050693169921004234,0.5,0.5,0.8632951811006033,0.8755472444486915,0.0,0.049323545055505486
636,Colquitt,17,0.006448088234650311,0.003394667765458621,0.62,0.62,0.12955569522743593,0.11355199033708993,0.89,0.89,0.016889688599263576,0.017108293635593907,0.62,0.62,0.0025363259179453043,0.0024013984476034295,0.62,0.62,0.05070130379834562,0.051209803607215755,0.5,0.5,0.7938688982223592,0.8123338462070383,0.26814005878076036,0.05294894099272259
